ID,Descripción,Fecha de Verificacion,Próxima Verificacion,Calendario de Verificacion,Estado,"Método de Verificacion calibracion",Error de equipo,,Resolucion,,N° de Serie,"ID de equipo con el que se verifica / Calibra  ",Usuario,Responsable,Ubicación,Formato,Verificacion de Etiquta (ID y Fecha),Status,Prove-Calibracion,Verifico,Fuera de Calibración,,% de Gages Calibrados,Numero de folio,,,Calibración Aceptada,Calibración Pendiente,En Proceso de Calibración,,Buscar,44384.34421,>=,44377.34421,44364.34421,>=44364.3442065972,44384.34421,>=44377.3442065972
INT026,Calibrador dig.,44308,44673,44653,Activo,INTERNO,".0005""",".0005""","0""","6""",6277458,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,Calibrador dig.,#VALUE!,#VALUE!,R&R Actualizado,,44301,,,,,,,
INT021,Indicador de carátula,44393,44758,44738,Activo,INTERNO,".0005""",".0005""","0""",".0001""",MNN628,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,iter,FLOME,0,1,365,365,,Indicador de carátula,#VALUE!,#VALUE!,R&R Actualizado,,44386,,,,,,,
INT012,Micrómetro análogo,43501,43866,43846,Baja,INTERNO,".0001""",".0001""","0""","1""",,INT062,,,Taller ,N/A,,Baja,,,0,1,365,365,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,43494,,,,,,,
INT011,Micrómetro ,44375,44740,44720,Activo,INTERNO,".0002""",".0002""","0""","1""",9503879,INT062,Ricardo Ventura,Ricardo Ventura,Taller Ingeniería,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44368,,,,,,,
INT007,Micrómetro estandar,44204,44569,44549,Activo,INTERNO,".0005""",".0005""","0""","1""",9010077,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Calibración Aceptada,,,0,1,365,365,,Micrómetro estandar,#VALUE!,#VALUE!,R&R Actualizado,,44197,,,,,,,
INT002,MICROMETRO ESTANDAR,44266,44631,44611,Activo,INTERNO,"0.0005""","0.0005""","0""","1""",67134746,INT062,Eduardo Márquez,Eduardo Márquez,Eduardo Márquez,N/A,,Calibración Aceptada,,,0,1,365,365,,MICROMETRO ESTANDAR,#VALUE!,#VALUE!,R&R Actualizado,,44259,,,,,,,
INT001,MICROMETRO  ESTANDAR,44266,44631,44611,Activo,INTERNO,"0.0005""","0.0005""","1""","2""",77045390,INT062,Eduardo Márquez,Eduardo Márquez,Eduardo Márquez,N/A,,Calibración Aceptada,,,0,1,365,365,,MICROMETRO  ESTANDAR,#VALUE!,#VALUE!,R&R Actualizado,,44259,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R&R Actualizado,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,                        ,,,,,,,,,,,,,,,,,,,,
