ID,Descripción,Fecha de Verificacion,Próxima Verificacion,Calendario de Verificacion,Estado,Método de Verificacion calibracion,Error de equipo,,Resolucion,,N° de Serie,ID de equipo con el que se verifica / Calibra  ,Usuario,Responsable,Ubicación,Formato,Verificacion de Etiquta (ID y Fecha),Status,Prove-Calibracion,Verifico,Fuera de Calibración,,% de Gages Calibrados,Numero de folio,,,Calibración Aceptada,Calibración Pendiente,En Proceso de Calibración,,Buscar,44384.34421,>=,44377.34421,44364.34421,>=44364.3442065972,44384.34421,>=44377.3442065972
INT090,Durómetro,25/05/2021,25/05/2022,05/05/2022,Activo,EXTERNO,1.0 HRC/B/0.5HRN/T,1.0 HRC/B/0.5HRN/T,0,100HRC/B,10602,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44334,,,,,,,
INT089,Calibrador digital,24/10/2019,23/10/2020,03/10/2020,Baja,INTERNO,.0005¨,.0005¨,0¨,6,5595099,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,365,,40851,41216,R&R Pendiente,R&R Actualizado,,43755,,,,,,,
INT088,Marco de pesas,09/04/2021,09/04/2022,20/03/2022,Activo,EXTERNO,MULTIRESOLUSION,MULTIRESOLUSION,1G,1K,N/A,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40850,41215,R&R Pendiente,R&R Actualizado,,44288,,,,,,,
INT087,Analizador de humedad,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,NA,NA,0,200G,3886,CERTIFICADO,Personal de Procesos,Francisco Martínez,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40850,41215,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT086,Indicador,07/06/2021,07/06/2022,18/05/2022,Activo,INTERNO,".0005""",".0005""","0""",".5""",1936,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40848,41213,R&R Pendiente,R&R Actualizado,,44347,,,,,,,
INT085,Indicador de altura dig.,12/06/2021,12/06/2022,23/05/2022,Activo,INTERNO,".0005""",".0005""",0,".0001""",10717,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Indicador de altura dig.,#VALUE!,#VALUE!,R&R Actualizado,,44352,,,,,,,
INT084,Medidor de profundidad,09/05/2019,08/05/2020,18/04/2020,Baja,EXTERNO,0.0001,0.0001,0,6¨,,CERTIFICADO,Oscar Galindo,Oscar Galindo,Taller Moldes,N/A,,Baja,,Extraviado,0,1,365,365,,40842,41207,R&R Pendiente,R&R Actualizado,,43587,,,,,,,
INT083,Indicador,23/08/2019,22/08/2021,02/08/2021,Baja,EXTERNO,.0005¨,.0005¨,0¨,.25¨,24-306-3,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,730,365,,Indicador,#VALUE!,#VALUE!,R&R Actualizado,,43693,,,,,,,
INT082,BASCULA SUPER II,20/08/2020,20/08/2021,31/07/2021,Activo,INTERNO,10g,10g,1g,50Kgs,3906146,INT088,Personal de Producción,Francisco Martínez,Linea EES-5107 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,BASCULA SUPER II,#VALUE!,#VALUE!,R&R Actualizado,,44056,,,,,,,
INT081,BASCULA SUPER II,20/08/2020,20/08/2021,31/07/2021,Activo,INTERNO,10g,10g,1g,50Kgs,3906159,INT088,Personal de Producción,Francisco Martínez,Linea BOS-6734-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,31 de octubre del 2011,30 de octubre del 2012,R&R Actualizado,365,,5 de septiembre del 2019,,,,,,
INT079,BASCULA TOR-REY,08/01/2021,08/01/2022,19/12/2021,Activo,EXTERNO,N/A,N/A,0,5kg,F01-00446,INT088,Personal de Producción,Francisco Martínez,Engel 2,N/A,,Calibración Aceptada,,,0,1,365,365,,,,,,,,,,,,,,
INT078,BASCULA BRAUNKER,08/01/2021,08/01/2023,19/12/2022,Activo,INTERNO,1grs,1grs,1grs,10Kgs,CG4024,INT088,Francisco Martínez,Francisco Martínez,Produccion de Moldeo,N/A,,Calibración Aceptada,,,0,1,730,365,,,730,R&R Pendiente,R&R Actualizado,,44197,,,,,,,
INT076,"Micrómetro 0""-1""",05/05/2020,05/05/2021,15/04/2021,Baja,EXTERNO,".0001""",".0001""","0""","1""",37513,CERTIFICADO,Guillermo Alcantar ,Guillermo Alcantar ,Taller Moldes,N/A,,Baja,,,0,1,365,365,,,43956,44321,R&R Pendiente,365,,44314,,,,,,
INT073,Micrómetro análogo,29/01/2021,29/01/2022,09/01/2022,Activo,INTERNO,".0001""",".0001""","5""","6""",69379,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,,365,R&R Pendiente,R&R Actualizado,,44218,,,,,,,
INT072,Micrómetro análogo,29/01/2021,29/01/2022,09/01/2022,Activo,INTERNO,".0001""",".0001""","4""","5""",62292,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,44218,,,,,,,
INT071,Micrómetro análogo,29/01/2021,29/01/2022,09/01/2022,Activo,INTERNO,".0001""",".0001""","3""","4""",87271,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44218,,,,,,,
INT070,Micrómetro análogo,30/01/2021,30/01/2022,10/01/2022,Activo,INTERNO,".0001""",".0001""","2""","3""",76814,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44219,,,,,,,
INT069,Micrómetro análogo,30/01/2021,30/01/2022,10/01/2022,Activo,INTERNO,".0001""",".0001""","1""","2""",(103-136)0084689,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,40851,41216,R&R Pendiente,R&R Actualizado,,44219,,,,,,,
INT068,Micrómetro análogo,30/01/2021,30/01/2022,10/01/2022,Activo,INTERNO,".0001""",".0001""","0""","1""",68366,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,40850,41215,R&R Pendiente,R&R Actualizado,,44219,,,,,,,
INT066, SMART SCOPE,29/09/2020,29/09/2021,09/09/2021,Activo,EXTERNO,0.0001,0.0001,0,200,SVL2003186,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40848,41213,R&R Pendiente,R&R Actualizado,,44096,,,,,,,
INT063,Calibrador Dig.,18/09/2020,18/09/2021,29/08/2021,Activo,INTERNO,.0005¨,.0005¨,0,6¨,9004652,INT062,Producción / Automatización,Francisco Rodríguez,Automatización ,N/A,,Calibración Aceptada,,,0,1,365,365,,Calibrador Dig.,#VALUE!,#VALUE!,R&R Actualizado,,44085,,,,,,,
INT062,BLOQUES PATRON,05/04/2021,05/04/2022,16/03/2022,Activo,EXTERNO,.0005¨,.0005¨,0.0625,"2""",9300,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BLOQUES PATRON,#VALUE!,#VALUE!,R&R Actualizado,,44284,,,,,,,
INT058,Indicador,03/02/2021,03/02/2022,14/01/2022,Activo,INTERNO,".0001""",".0001""","0""",".0001""",LSP554,INT062,Santos Mata,Santos Mata,Cuarto EDM's ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Indicador,#VALUE!,#VALUE!,R&R Actualizado,,44223,,,,,,,
INT053,Calibrador digital,16/01/2021,15/01/2022,26/12/2021,Activo,INTERNO,".0005""",".0005""","0""","8""",50019720,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,364,365,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,44205,,,,,,,
INT052,CALIBRADOR,19/04/2021,19/04/2022,30/03/2022,Activo,INTERNO,".0005""",".0005""","0""","6""",6225042,INT062,Diego Molina,Diego Molina,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,365,365,,CALIBRADOR,#VALUE!,#VALUE!,R&R Actualizado,,44298,,,,,,,
INT047,COMPARADOR OPTICO,11/03/2021,12/03/2022,20/02/2022,Activo,EXTERNO,NA,NA,n,,60077,CERTIFICADO,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,366,365,,COMPARADOR OPTICO,#VALUE!,#VALUE!,R&R Actualizado,,44259,,,,,,,
INT045,Comparador Optico,09/09/2019,09/09/2020,20/08/2020,Baja,EXTERNO,".0002""",".0002""","4""","8""",270034915,CERTIFICADO,Arturo Alvárez,Arturo Alvárez,Cold Forging,N/A,,Baja,,,0,1,366,365,,Comparador Optico,#VALUE!,#VALUE!,R&R Actualizado,,43710,,,,,,,
INT044,Calibrador,28/06/2021,28/06/2022,08/06/2022,Activo,INTERNO,".0005""",".0005""","0""","6""",7016404,INT062,Abiu Esparza,Abiu Esparza,Taller Ingeniería,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Calibrador,#VALUE!,#VALUE!,R&R Actualizado,,44368,,,,,,,
INT043,Micrómetro ,28/06/2021,28/06/2022,08/06/2022,Activo,INTERNO,".0005""",".0005""","0""","1""",67206510,INT062,Abiu Esparza,Abiu Esparza,Taller Ingeniería,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44368,,,,,,,
INT042,Micrómetro ,03/08/2020,03/08/2021,14/07/2021,Activo,INTERNO,".0002""",".0002""","0""","1""",95033887,INT062,Alfredo Enriquez Lares,Alfredo Enriquez Lares,Taller Moldes,N/A,,Calibración Aceptada,,,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44039,,,,,,,
INT040,Calibrador,03/08/2020,03/08/2021,14/07/2021,Activo,INTERNO,".0005""",".0005""","0""","6""",110082474,INT062,Arturo Gónzalez,Arturo Gónzalez,Taller Moldes,N/A,,Calibración Aceptada,,,0,1,365,365,,Calibrador,#VALUE!,#VALUE!,R&R Actualizado,,44039,,,,,,,
INT039,Calibrador,23/04/2020,23/04/2021,03/04/2021,Baja,INTERNO,".0005""",".0005""","0""","8""",9006652,INT062,Guillermo Alcantar,Guillermo Alcantar,Taller Moldes,N/A,,Baja,,,0,1,365,365,,Calibrador,#VALUE!,#VALUE!,R&R Actualizado,,43937,,,,,,,
INT033,Micrómetro Digital,30/11/2020,30/11/2021,10/11/2021,Activo,INTERNO,".0005""",".0005""","0""","1""",45075929,INT062,Raul Cadena,Raul Cadena,Taller Hilo,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro Digital,#VALUE!,#VALUE!,R&R Actualizado,,44158,,,,,,,
INT032,Calibrador dig.,28/01/2021,27/01/2022,07/01/2022,Activo,INTERNO,".0005""",".0005""","0""","6""",7582761,INT062,Fernando Alferez ,Fernando Alferez ,Taller CNC,N/A,OK,Calibración Aceptada,,FLOME,0,1,364,365,,Calibrador dig.,#VALUE!,#VALUE!,R&R Actualizado,,44217,,,,,,,
INT031,Calibrador,05/02/2021,05/02/2022,16/01/2022,Activo,INTERNO,".0005""",".0005""","0""","8""",10103240,INT062,Jorge Albarran,Jorge Albarran,Taller  Moldes,N/A,,Calibración Aceptada,,,0,1,365,365,,Calibrador,#VALUE!,#VALUE!,R&R Actualizado,,44225,,,,,,,
INT030,Micrómetro ,13/07/2020,13/07/2021,23/06/2021,Baja,INTERNO,".0005""",".0005""","0""","1""",95042361,INT062,Guillermo Alcantar,Guillermo Alcantar,Taller  Moldes,N/A,,Baja,,,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44018,,,,,,,
INT029,Micrómetro análogo,22/04/2021,22/04/2022,02/04/2022,Activo,INTERNO,".0005""",".0005""","0""","1""",67156874,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,44301,,,,,,,
INT028,Micrómetro ,13/05/2021,13/05/2022,23/04/2022,Activo,INTERNO,".0005""",".0005""",0,"1""",500969,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44322,,,,,,,
INT027,Calibrador digital,10/06/2021,10/06/2022,21/05/2022,Activo,INTERNO,".0005""",".0005""",0,"6""",623297,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,44350,,,,,,,
INT026,Calibrador dig.,22/04/2021,22/04/2022,02/04/2022,Activo,INTERNO,".0005""",".0005""","0""","6""",6277458,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,Calibrador dig.,#VALUE!,#VALUE!,R&R Actualizado,,44301,,,,,,,
INT021,Indicador de carátula,16/07/2021,16/07/2022,26/06/2022,Activo,INTERNO,".0005""",".0005""","0""",".0001""",MNN628,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,iter,FLOME,0,1,365,365,,Indicador de carátula,#VALUE!,#VALUE!,R&R Actualizado,,44386,,,,,,,
INT012,Micrómetro análogo,05/02/2019,05/02/2020,16/01/2020,Baja,INTERNO,".0001""",".0001""","0""","1""",,INT062,,,Taller ,N/A,,Baja,,,0,1,365,365,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,43494,,,,,,,
INT011,Micrómetro ,28/06/2021,28/06/2022,08/06/2022,Activo,INTERNO,".0002""",".0002""","0""","1""",9503879,INT062,Ricardo Ventura,Ricardo Ventura,Taller Ingeniería,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44368,,,,,,,
INT007,Micrómetro estandar,08/01/2021,08/01/2022,19/12/2021,Activo,INTERNO,".0005""",".0005""","0""","1""",9010077,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Calibración Aceptada,,,0,1,365,365,,Micrómetro estandar,#VALUE!,#VALUE!,R&R Actualizado,,44197,,,,,,,
INT002,MICROMETRO ESTANDAR,11/03/2021,11/03/2022,19/02/2022,Activo,INTERNO,"0.0005""","0.0005""","0""","1""",67134746,INT062,Eduardo Márquez,Eduardo Márquez,Eduardo Márquez,N/A,,Calibración Aceptada,,,0,1,365,365,,MICROMETRO ESTANDAR,#VALUE!,#VALUE!,R&R Actualizado,,44259,,,,,,,
INT001,MICROMETRO  ESTANDAR,11/03/2021,11/03/2022,19/02/2022,Activo,INTERNO,"0.0005""","0.0005""","1""","2""",77045390,INT062,Eduardo Márquez,Eduardo Márquez,Eduardo Márquez,N/A,,Calibración Aceptada,,,0,1,365,365,,MICROMETRO  ESTANDAR,#VALUE!,#VALUE!,R&R Actualizado,,44259,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R&R Actualizado,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,                        ,,,,,,,,,,,,,,,,,,,,
